# Reference distribution mean: 1.4083971727429059 and standard deviation: 0.7132338091536706
# Threshold: 0.71
# 1.72% of reference distribution below threshold, 8.19% of distances distribution below threshold
DrugBank_ID	Distance	Proximity	DrugBank_Name
DB06506	1.0	-0.5725992900245622	Repinotan
DB06841	1.0	-0.5725992900245622	[(2R)-1-[(2S)-2-[[(2S,3S)-1-Chloro-6-(diaminomethylideneamino)-2-hydroxyhexan-3-yl]carbamoyl]pyrrolidin-1-yl]-1-oxo-3-phenylpropan-2-yl]azanium
DB06838	1.0	-0.5725992900245622	methyl L-phenylalaninate
DB06788	1.0	-0.5725992900245622	Histrelin
DB06787	1.0	-0.5725992900245622	Hexocyclium
DB06786	1.0	-0.5725992900245622	Halcinonide
DB06785	1.0	-0.5725992900245622	Ganirelix
DB06781	1.0	-0.5725992900245622	Difluprednate
DB06780	1.0	-0.5725992900245622	Desoxycorticosterone acetate
DB06779	1.0	-0.5725992900245622	Dalteparin
DB06777	1.0	-0.5725992900245622	Chenodeoxycholic acid
DB06775	1.0	-0.5725992900245622	Carglumic acid
DB06774	1.0	-0.5725992900245622	Capsaicin
DB06773	1.0	-0.5725992900245622	Human calcitonin
DB06772	1.0	-0.5725992900245622	Cabazitaxel
DB06764	1.0	-0.5725992900245622	Tetryzoline
DB06757	1.0	-0.5725992900245622	Manganese
DB06756	1.0	-0.5725992900245622	Betaine
DB06789	1.0	-0.5725992900245622	Hydroxyprogesterone caproate
DB06840	1.0	-0.5725992900245622	diethyl [(1R)-1,5-diaminopentyl]boronate
DB06791	1.0	-0.5725992900245622	Lanreotide
DB06800	1.0	-0.5725992900245622	Methylnaltrexone
DB06837	1.0	-0.5725992900245622	(2R)-N~4~-hydroxy-2-(3-hydroxybenzyl)-N~1~-[(1S,2R)-2-hydroxy-2,3-dihydro-1H-inden-1-yl]butanediamide
DB06836	1.0	-0.5725992900245622	N-(5-{4-Chloro-3-[(2-hydroxyethyl)sulfamoyl]phenyl}-4-methyl-1,3-thiazol-2-yl)acetamide
DB06835	1.0	-0.5725992900245622	(2S)-2-[3-(AMINOMETHYL)PHENYL]-3-{(S)-HYDROXY[(1R)-2-METHYL-1-{[(2-PHENYLETHYL)SULFONYL]AMINO}PROPYL]PHOSPHORYL}PROPANOIC ACID
DB06834	1.0	-0.5725992900245622	N-(2-hydroxy-1,1-dimethylethyl)-1-methyl-3-(1H-pyrrolo[2,3-b]pyridin-2-yl)-1H-indole-5-carboxamide
DB06833	1.0	-0.5725992900245622	1-CYCLOHEXYL-N-{[1-(4-METHYLPHENYL)-1H-INDOL-3-YL]METHYL}METHANAMINE
DB06832	1.0	-0.5725992900245622	Prinaberel
DB06831	1.0	-0.5725992900245622	2-((9H-PURIN-6-YLTHIO)METHYL)-5-CHLORO-3-(2-METHOXYPHENYL)QUINAZOLIN-4(3H)-ONE
DB06830	1.0	-0.5725992900245622	(1-HYDROXYHEPTANE-1,1-DIYL)BIS(PHOSPHONIC ACID)
DB06829	1.0	-0.5725992900245622	4-BROMO-3-(CARBOXYMETHOXY)-5-[3-(CYCLOHEXYLAMINO)PHENYL]THIOPHENE-2-CARBOXYLIC ACID
DB06828	1.0	-0.5725992900245622	5-[2-(1H-pyrrol-1-yl)ethoxy]-1H-indole
DB06825	1.0	-0.5725992900245622	Triptorelin
DB06814	1.0	-0.5725992900245622	Protokylol
DB06813	1.0	-0.5725992900245622	Pralatrexate
DB06809	1.0	-0.5725992900245622	Plerixafor
DB06802	1.0	-0.5725992900245622	Nepafenac
DB06795	1.0	-0.5725992900245622	Mafenide
DB06899	1.0	-0.5725992900245622	N-{2-[6-(2,4-DIAMINO-6-ETHYLPYRIMIDIN-5-YL)-2,2-DIMETHYL-3-OXO-2,3-DIHYDRO-4H-1,4-BENZOTHIAZIN-4-YL]ETHYL}ACETAMIDE
DB06503	1.0	-0.5725992900245622	MLN2222
DB06492	1.0	-0.5725992900245622	Mirococept
DB06176	1.0	-0.5725992900245622	Romidepsin
DB06174	1.0	-0.5725992900245622	Noscapine
DB06162	1.0	-0.5725992900245622	Lumiliximab
DB06159	1.0	-0.5725992900245622	Rubitecan
DB06157	1.0	-0.5725992900245622	Istaroxime
DB06154	1.0	-0.5725992900245622	Pentaerythritol tetranitrate
DB06184	1.0	-0.5725992900245622	AEG35156
DB06144	1.0	-0.5725992900245622	Sertindole
DB06138	1.0	-0.5725992900245622	IRL-1620
DB06137	1.0	-0.5725992900245622	Tirbanibulin
DB06134	1.0	-0.5725992900245622	SNS-314
DB06133	1.0	-0.5725992900245622	Dimethylcurcumin
DB06127	1.0	-0.5725992900245622	Bisegliptin
DB06124	1.0	-0.5725992900245622	L-aminocarnityl-succinyl-leucyl-argininal-diethylacetal
DB06140	1.0	-0.5725992900245622	SUVN-502
DB06185	1.0	-0.5725992900245622	Forodesine
DB06186	1.0	-0.5725992900245622	Ipilimumab
DB06190	1.0	-0.5725992900245622	Solabegron
DB06230	1.0	-0.5725992900245622	Nalmefene
DB06228	1.0	-0.5725992900245622	Rivaroxaban
DB06217	1.0	-0.5725992900245622	Vernakalant
DB06213	1.0	-0.5725992900245622	Regadenoson
DB06212	1.0	-0.5725992900245622	Tolvaptan
DB06210	1.0	-0.5725992900245622	Eltrombopag
DB06209	1.0	-0.5725992900245622	Prasugrel
DB06207	1.0	-0.5725992900245622	Silodosin
DB06205	1.0	-0.5725992900245622	Hyaluronidase (human recombinant)
DB06203	1.0	-0.5725992900245622	Alogliptin
DB06202	1.0	-0.5725992900245622	Lasofoxifene
DB06199	1.0	-0.5725992900245622	Atrasentan
DB06196	1.0	-0.5725992900245622	Icatibant
DB06194	1.0	-0.5725992900245622	Elocalcitol
DB06191	1.0	-0.5725992900245622	Zosuquidar
DB06116	1.0	-0.5725992900245622	Eldelumab
DB06109	1.0	-0.5725992900245622	YKP-1358
DB06103	1.0	-0.5725992900245622	VX-148
DB06101	1.0	-0.5725992900245622	IMC-1C11
DB06011	1.0	-0.5725992900245622	AMG-222
DB05996	1.0	-0.5725992900245622	Glembatumumab vedotin
DB05993	1.0	-0.5725992900245622	PRX-07034
DB05990	1.0	-0.5725992900245622	Obeticholic acid
DB05984	1.0	-0.5725992900245622	RAF-265
DB05983	1.0	-0.5725992900245622	Bardoxolone methyl
DB05971	1.0	-0.5725992900245622	Archexin
DB05969	1.0	-0.5725992900245622	SNS-032
DB05967	1.0	-0.5725992900245622	ANZ-100
DB05966	1.0	-0.5725992900245622	TAS-108
DB05961	1.0	-0.5725992900245622	PPL-100
DB05956	1.0	-0.5725992900245622	EVT-101
DB05944	1.0	-0.5725992900245622	Varlitinib
DB05943	1.0	-0.5725992900245622	Resatorvid
DB05939	1.0	-0.5725992900245622	MK-0354
DB06013	1.0	-0.5725992900245622	Aldoxorubicin
DB06233	1.0	-0.5725992900245622	Ridaforolimus
DB06021	1.0	-0.5725992900245622	AV-412
DB06042	1.0	-0.5725992900245622	ZEN-012
DB06098	1.0	-0.5725992900245622	PRLX 93936
DB06097	1.0	-0.5725992900245622	GSK-923295
DB06096	1.0	-0.5725992900245622	NXN-188
DB06094	1.0	-0.5725992900245622	Apatorsen
DB06090	1.0	-0.5725992900245622	Bradanicline
DB06081	1.0	-0.5725992900245622	Caplacizumab
DB06077	1.0	-0.5725992900245622	Lumateperone
DB06075	1.0	-0.5725992900245622	Linsitinib
DB06073	1.0	-0.5725992900245622	CTS-21166
DB06070	1.0	-0.5725992900245622	SNX-5422
DB06069	1.0	-0.5725992900245622	XMT-1001
DB06064	1.0	-0.5725992900245622	KAI-1455
DB06061	1.0	-0.5725992900245622	AZD-8330
DB06050	1.0	-0.5725992900245622	TB-402
DB06043	1.0	-0.5725992900245622	Olaratumab
DB06040	1.0	-0.5725992900245622	Filanesib
DB06237	1.0	-0.5725992900245622	Avanafil
DB06240	1.0	-0.5725992900245622	Tariquidar
DB06241	1.0	-0.5725992900245622	Clenoliximab
DB06439	1.0	-0.5725992900245622	Tyloxapol
DB06436	1.0	-0.5725992900245622	Semaxanib
DB06433	1.0	-0.5725992900245622	Tezacitabine
DB06429	1.0	-0.5725992900245622	Talnetant
DB06422	1.0	-0.5725992900245622	Ticalopride
DB06421	1.0	-0.5725992900245622	Declopramide
DB06420	1.0	-0.5725992900245622	Annamycin
DB06412	1.0	-0.5725992900245622	Oxymetholone
DB06410	1.0	-0.5725992900245622	Doxercalciferol
DB06409	1.0	-0.5725992900245622	Morphine glucuronide
DB06406	1.0	-0.5725992900245622	Idraparinux
DB06403	1.0	-0.5725992900245622	Ambrisentan
DB06401	1.0	-0.5725992900245622	Bazedoxifene
DB06393	1.0	-0.5725992900245622	Xaliproden
DB06376	1.0	-0.5725992900245622	CHGN111
DB06441	1.0	-0.5725992900245622	Cangrelor
DB06374	1.0	-0.5725992900245622	Elacestrant
DB06442	1.0	-0.5725992900245622	Avasimibe
DB06447	1.0	-0.5725992900245622	E5531
DB06486	1.0	-0.5725992900245622	Enzastaurin
DB06481	1.0	-0.5725992900245622	Manitimus
DB06480	1.0	-0.5725992900245622	Prucalopride
DB06477	1.0	-0.5725992900245622	Sumanirole
DB06475	1.0	-0.5725992900245622	Ruplizumab
DB06474	1.0	-0.5725992900245622	Sibrotuzumab
DB06472	1.0	-0.5725992900245622	Fradafiban
DB06471	1.0	-0.5725992900245622	Naxifylline
DB06469	1.0	-0.5725992900245622	Lestaurtinib
DB06468	1.0	-0.5725992900245622	Cariporide
DB06460	1.0	-0.5725992900245622	Enrasentan
DB06457	1.0	-0.5725992900245622	Tecastemizole
DB06454	1.0	-0.5725992900245622	Sarizotan
DB06451	1.0	-0.5725992900245622	Aprinocarsen
DB06448	1.0	-0.5725992900245622	Lonafarnib
DB06446	1.0	-0.5725992900245622	Dotarizine
DB06494	1.0	-0.5725992900245622	Sufugolix
DB06371	1.0	-0.5725992900245622	Siplizumab
DB06366	1.0	-0.5725992900245622	Pertuzumab
DB06287	1.0	-0.5725992900245622	Temsirolimus
DB06285	1.0	-0.5725992900245622	Teriparatide
DB06281	1.0	-0.5725992900245622	Torcetrapib
DB06274	1.0	-0.5725992900245622	Alvimopan
DB06273	1.0	-0.5725992900245622	Tocilizumab
DB06271	1.0	-0.5725992900245622	Sulodexide
DB06268	1.0	-0.5725992900245622	Sitaxentan
DB06267	1.0	-0.5725992900245622	Udenafil
DB06266	1.0	-0.5725992900245622	Lonidamine
DB06263	1.0	-0.5725992900245622	Amrubicin
DB06258	1.0	-0.5725992900245622	Bimoclomol
DB06255	1.0	-0.5725992900245622	Incadronic acid
DB06249	1.0	-0.5725992900245622	Arzoxifene
DB06248	1.0	-0.5725992900245622	Amelubant
DB06247	1.0	-0.5725992900245622	CX516
DB06288	1.0	-0.5725992900245622	Amisulpride
DB06367	1.0	-0.5725992900245622	Relacatib
DB06307	1.0	-0.5725992900245622	Apoptone
DB06314	1.0	-0.5725992900245622	SGX-523
DB06362	1.0	-0.5725992900245622	Becatecarin
DB06358	1.0	-0.5725992900245622	Iclaprim
DB06356	1.0	-0.5725992900245622	TRC093
DB06350	1.0	-0.5725992900245622	Elinogrel
DB06347	1.0	-0.5725992900245622	Cenisertib
DB06343	1.0	-0.5725992900245622	Teprotumumab
DB06342	1.0	-0.5725992900245622	Coltuximab ravtansine
DB06335	1.0	-0.5725992900245622	Saxagliptin
DB06329	1.0	-0.5725992900245622	RG-7795
DB06325	1.0	-0.5725992900245622	Pegpleranib
DB06324	1.0	-0.5725992900245622	XmAb 2513
DB06322	1.0	-0.5725992900245622	Carotuximab
DB06321	1.0	-0.5725992900245622	R-348
DB06318	1.0	-0.5725992900245622	AVE9633
DB06317	1.0	-0.5725992900245622	Elotuzumab
DB06311	1.0	-0.5725992900245622	Darapladib
DB07598	1.0	-0.5725992900245622	2,3,6A,7,8,9-HEXAHYDRO-11H-[1,4]DIOXINO[2,3-G]PYRROLO[2,1-B][1,3]BENZOXAZIN-11-ONE
DB07830	1.0	-0.5725992900245622	(4R,5R)-5-AMINO-1-[2-(1,3-BENZODIOXOL-5-YL)ETHYL]-4-(2,4,5-TRIFLUOROPHENYL)PIPERIDIN-2-ONE
DB07602	1.0	-0.5725992900245622	S-{3-[(4-ANILINOQUINAZOLIN-6-YL)AMINO]-3-OXOPROPYL}-L-CYSTEINE
DB11328	1.0	-0.5725992900245622	Tetradecyl hydrogen sulfate (ester)
DB11327	1.0	-0.5725992900245622	Dipyrithione
DB11324	1.0	-0.5725992900245622	Nonivamide
DB11323	1.0	-0.5725992900245622	Glycol salicylate
DB11312	1.0	-0.5725992900245622	Protein C
DB11278	1.0	-0.5725992900245622	DL-Methylephedrine
DB11275	1.0	-0.5725992900245622	Epicriptine
DB11274	1.0	-0.5725992900245622	Dihydro-alpha-ergocryptine
DB11273	1.0	-0.5725992900245622	Dihydroergocornine
DB11219	1.0	-0.5725992900245622	Enzacamene
DB11201	1.0	-0.5725992900245622	Menthyl salicylate
DB11193	1.0	-0.5725992900245622	Papain
DB11186	1.0	-0.5725992900245622	Pentoxyverine
DB11181	1.0	-0.5725992900245622	Homatropine
DB11166	1.0	-0.5725992900245622	Antithrombin Alfa
DB11359	1.0	-0.5725992900245622	Guaiacol
DB11362	1.0	-0.5725992900245622	Selexipag
DB11363	1.0	-0.5725992900245622	Alectinib
DB11365	1.0	-0.5725992900245622	Sennosides
DB11595	1.0	-0.5725992900245622	Atezolizumab
DB11588	1.0	-0.5725992900245622	Carbon monoxide
DB11587	1.0	-0.5725992900245622	Etafedrine
DB11584	1.0	-0.5725992900245622	Pipradrol
DB11581	1.0	-0.5725992900245622	Venetoclax
DB11580	1.0	-0.5725992900245622	Ravulizumab
DB11577	1.0	-0.5725992900245622	Indigotindisulfonic acid
DB11156	1.0	-0.5725992900245622	Pyrantel
DB11572	1.0	-0.5725992900245622	Thrombin alfa
DB11567	1.0	-0.5725992900245622	Insulin peglispro
DB11564	1.0	-0.5725992900245622	Insulin argine
DB11541	1.0	-0.5725992900245622	Ractopamine
DB11477	1.0	-0.5725992900245622	Xylazine
DB11447	1.0	-0.5725992900245622	Phenothiazine
DB11429	1.0	-0.5725992900245622	Mibolerone
DB11386	1.0	-0.5725992900245622	Chlorobutanol
DB11568	1.0	-0.5725992900245622	Insulin tregopil
DB11598	1.0	-0.5725992900245622	Antithrombin III human
DB11136	1.0	-0.5725992900245622	Chromium
DB11131	1.0	-0.5725992900245622	Capsicum oleoresin
DB09472	1.0	-0.5725992900245622	Sodium sulfate
DB09460	1.0	-0.5725992900245622	Sodium carbonate
DB09456	1.0	-0.5725992900245622	Insulin beef
DB09422	1.0	-0.5725992900245622	Soybean oil
DB09421	1.0	-0.5725992900245622	Protirelin
DB09409	1.0	-0.5725992900245622	Magnesium acetate tetrahydrate
DB09401	1.0	-0.5725992900245622	Isosorbide
DB09389	1.0	-0.5725992900245622	Norgestrel
DB09369	1.0	-0.5725992900245622	Polyestradiol phosphate
DB09363	1.0	-0.5725992900245622	Rauwolfia serpentina root
DB09351	1.0	-0.5725992900245622	Levobetaxolol
DB09345	1.0	-0.5725992900245622	Pramocaine
DB09343	1.0	-0.5725992900245622	Tipiracil
DB09342	1.0	-0.5725992900245622	Propoxycaine
DB09338	1.0	-0.5725992900245622	Mersalyl
DB09477	1.0	-0.5725992900245622	Enalaprilat
DB09481	1.0	-0.5725992900245622	Magnesium carbonate
DB09517	1.0	-0.5725992900245622	Sodium ferric gluconate complex
DB09532	1.0	-0.5725992900245622	Secretin human
DB11130	1.0	-0.5725992900245622	Opium
DB11124	1.0	-0.5725992900245622	Racepinephrine
DB11094	1.0	-0.5725992900245622	Vitamin D
DB11090	1.0	-0.5725992900245622	Potassium nitrate
DB11087	1.0	-0.5725992900245622	Pyrethrum extract
DB11081	1.0	-0.5725992900245622	Aluminum chloride
DB11079	1.0	-0.5725992900245622	Trolamine salicylate
DB11133	1.0	-0.5725992900245622	Omega-3 fatty acids
DB11077	1.0	-0.5725992900245622	Polyethylene glycol 400
DB11071	1.0	-0.5725992900245622	Phenyl salicylate
DB11064	1.0	-0.5725992900245622	Homosalate
DB11059	1.0	-0.5725992900245622	Carboxymethylcellulose
DB09564	1.0	-0.5725992900245622	Insulin degludec
DB09559	1.0	-0.5725992900245622	Necitumumab
DB09539	1.0	-0.5725992900245622	Omega-3-acid ethyl esters
DB09535	1.0	-0.5725992900245622	Octocrylene
DB11075	1.0	-0.5725992900245622	Hypromellose
DB09336	1.0	-0.5725992900245622	Technetium Tc-99m nofetumomab merpentan
DB11601	1.0	-0.5725992900245622	Tuberculin purified protein derivative
DB11606	1.0	-0.5725992900245622	Susoctocog alfa
DB11937	1.0	-0.5725992900245622	Kynurenic Acid
DB11936	1.0	-0.5725992900245622	Bempedoic acid
DB11921	1.0	-0.5725992900245622	Deflazacort
DB11915	1.0	-0.5725992900245622	Valbenazine
DB11914	1.0	-0.5725992900245622	Lebrikizumab
DB11886	1.0	-0.5725992900245622	Infigratinib
DB11858	1.0	-0.5725992900245622	Leukotriene D4
DB11855	1.0	-0.5725992900245622	Revefenacin
DB11853	1.0	-0.5725992900245622	Relugolix
DB11842	1.0	-0.5725992900245622	Angiotensin II
DB11837	1.0	-0.5725992900245622	Osilodrostat
DB11830	1.0	-0.5725992900245622	Mocetinostat
DB11828	1.0	-0.5725992900245622	Neratinib
DB11823	1.0	-0.5725992900245622	Esketamine
DB11817	1.0	-0.5725992900245622	Baricitinib
DB11938	1.0	-0.5725992900245622	Difelikefalin
DB11942	1.0	-0.5725992900245622	Selinexor
DB11945	1.0	-0.5725992900245622	Avelumab
DB11949	1.0	-0.5725992900245622	Vestipitant
DB12093	1.0	-0.5725992900245622	Tetrahydropalmatine
DB12077	1.0	-0.5725992900245622	Urelumab
DB12061	1.0	-0.5725992900245622	Pardoprunox
DB12023	1.0	-0.5725992900245622	Benralizumab
DB12015	1.0	-0.5725992900245622	Alpelisib
DB12007	1.0	-0.5725992900245622	Isoflavone
DB12001	1.0	-0.5725992900245622	Abemaciclib
DB11811	1.0	-0.5725992900245622	Arhalofenate
DB11995	1.0	-0.5725992900245622	Avatrombopag
DB11979	1.0	-0.5725992900245622	Elagolix
DB11978	1.0	-0.5725992900245622	Glasdegib
DB11976	1.0	-0.5725992900245622	Anifrolumab
DB11973	1.0	-0.5725992900245622	Tesevatinib
DB11963	1.0	-0.5725992900245622	Dacomitinib
DB11952	1.0	-0.5725992900245622	Duvelisib
DB11951	1.0	-0.5725992900245622	Lemborexant
DB11988	1.0	-0.5725992900245622	Ocrelizumab
DB11605	1.0	-0.5725992900245622	Myrrh
DB11800	1.0	-0.5725992900245622	Tivozanib
DB11791	1.0	-0.5725992900245622	Capmatinib
DB11691	1.0	-0.5725992900245622	Naldemedine
DB11689	1.0	-0.5725992900245622	Selumetinib
DB11672	1.0	-0.5725992900245622	Curcumin
DB11660	1.0	-0.5725992900245622	Latanoprostene bunod
DB11653	1.0	-0.5725992900245622	Bremelanotide
DB11652	1.0	-0.5725992900245622	Tucatinib
DB11644	1.0	-0.5725992900245622	Tafamidis
DB11642	1.0	-0.5725992900245622	Pitolisant
DB11641	1.0	-0.5725992900245622	Vinflunine
DB11639	1.0	-0.5725992900245622	Dibotermin alfa
DB11635	1.0	-0.5725992900245622	Tocofersolan
DB11632	1.0	-0.5725992900245622	Opicapone
DB11623	1.0	-0.5725992900245622	Candoxatrilat
DB11611	1.0	-0.5725992900245622	Lifitegrast
DB11607	1.0	-0.5725992900245622	Efmoroctocog alfa
DB11692	1.0	-0.5725992900245622	Pavinetant
DB11699	1.0	-0.5725992900245622	Tropisetron
DB11700	1.0	-0.5725992900245622	Setmelanotide
DB11703	1.0	-0.5725992900245622	Acalabrutinib
DB11781	1.0	-0.5725992900245622	Tosedostat
DB11772	1.0	-0.5725992900245622	Pilaralisib
DB11771	1.0	-0.5725992900245622	Tremelimumab
DB11760	1.0	-0.5725992900245622	Talazoparib
DB11757	1.0	-0.5725992900245622	Istradefylline
DB11740	1.0	-0.5725992900245622	MK-1775
DB11738	1.0	-0.5725992900245622	Rilmenidine
DB11793	1.0	-0.5725992900245622	Niraparib
DB11737	1.0	-0.5725992900245622	Icotinib
DB11731	1.0	-0.5725992900245622	Depatuxizumab mafodotin
DB11730	1.0	-0.5725992900245622	Ribociclib
DB11726	1.0	-0.5725992900245622	Encenicline
DB11723	1.0	-0.5725992900245622	Dutogliptin
DB11718	1.0	-0.5725992900245622	Encorafenib
DB11714	1.0	-0.5725992900245622	Durvalumab
DB11712	1.0	-0.5725992900245622	Tezacaftor
DB11732	1.0	-0.5725992900245622	Lasmiditan
DB09334	1.0	-0.5725992900245622	Seractide acetate
DB09333	1.0	-0.5725992900245622	Iopodic acid
DB09331	1.0	-0.5725992900245622	Daratumumab
DB09047	1.0	-0.5725992900245622	Finafloxacin
DB09046	1.0	-0.5725992900245622	Metreleptin
DB09045	1.0	-0.5725992900245622	Dulaglutide
DB09043	1.0	-0.5725992900245622	Albiglutide
DB09039	1.0	-0.5725992900245622	Eliglustat
DB09034	1.0	-0.5725992900245622	Suvorexant
DB09031	1.0	-0.5725992900245622	Miltefosine
DB09030	1.0	-0.5725992900245622	Vorapaxar
DB09026	1.0	-0.5725992900245622	Aliskiren
DB09020	1.0	-0.5725992900245622	Bisacodyl
DB09019	1.0	-0.5725992900245622	Bromhexine
DB09018	1.0	-0.5725992900245622	Bromopride
DB09014	1.0	-0.5725992900245622	Captodiame
DB09013	1.0	-0.5725992900245622	Befunolol
DB09006	1.0	-0.5725992900245622	Clinofibrate
DB09048	1.0	-0.5725992900245622	Netupitant
DB09049	1.0	-0.5725992900245622	Naloxegol
DB09052	1.0	-0.5725992900245622	Blinatumomab
DB09053	1.0	-0.5725992900245622	Ibrutinib
DB09082	1.0	-0.5725992900245622	Vilanterol
DB09080	1.0	-0.5725992900245622	Olodaterol
DB09079	1.0	-0.5725992900245622	Nintedanib
DB09078	1.0	-0.5725992900245622	Lenvatinib
DB09076	1.0	-0.5725992900245622	Umeclidinium
DB09075	1.0	-0.5725992900245622	Edoxaban
DB09074	1.0	-0.5725992900245622	Olaparib
DB08996	1.0	-0.5725992900245622	Dimetacrine
DB09073	1.0	-0.5725992900245622	Palbociclib
DB09070	1.0	-0.5725992900245622	Tibolone
DB09069	1.0	-0.5725992900245622	Trimetazidine
DB09066	1.0	-0.5725992900245622	Corifollitropin alfa
DB09064	1.0	-0.5725992900245622	Ciprofibrate
DB09063	1.0	-0.5725992900245622	Ceritinib
DB09059	1.0	-0.5725992900245622	Atosiban
DB09054	1.0	-0.5725992900245622	Idelalisib
DB09071	1.0	-0.5725992900245622	Tasimelteon
DB09083	1.0	-0.5725992900245622	Ivabradine
DB08995	1.0	-0.5725992900245622	Diosmin
DB08950	1.0	-0.5725992900245622	Indoramin
DB08888	1.0	-0.5725992900245622	Ocriplasmin
DB08885	1.0	-0.5725992900245622	Aflibercept
DB08883	1.0	-0.5725992900245622	Perampanel
DB08882	1.0	-0.5725992900245622	Linagliptin
DB08881	1.0	-0.5725992900245622	Vemurafenib
DB08880	1.0	-0.5725992900245622	Teriflunomide
DB08875	1.0	-0.5725992900245622	Cabozantinib
DB08872	1.0	-0.5725992900245622	Gabapentin enacarbil
DB08871	1.0	-0.5725992900245622	Eribulin
DB08870	1.0	-0.5725992900245622	Brentuximab vedotin
DB08869	1.0	-0.5725992900245622	Tesamorelin
DB08867	1.0	-0.5725992900245622	Ulipristal
DB08865	1.0	-0.5725992900245622	Crizotinib
DB08864	1.0	-0.5725992900245622	Rilpivirine
DB08862	1.0	-0.5725992900245622	Cholecystokinin
DB08889	1.0	-0.5725992900245622	Carfilzomib
DB08891	1.0	-0.5725992900245622	Arbaclofen
DB08892	1.0	-0.5725992900245622	Arbaclofen Placarbil
DB08893	1.0	-0.5725992900245622	Mirabegron
DB08949	1.0	-0.5725992900245622	Inositol nicotinate
DB08935	1.0	-0.5725992900245622	Obinutuzumab
DB08932	1.0	-0.5725992900245622	Macitentan
DB08927	1.0	-0.5725992900245622	Amperozide
DB08916	1.0	-0.5725992900245622	Afatinib
DB08915	1.0	-0.5725992900245622	Aleglitazar
DB08912	1.0	-0.5725992900245622	Dabrafenib
DB08964	1.0	-0.5725992900245622	Gemeprost
DB08911	1.0	-0.5725992900245622	Trametinib
DB08906	1.0	-0.5725992900245622	Fluticasone furoate
DB08901	1.0	-0.5725992900245622	Ponatinib
DB08900	1.0	-0.5725992900245622	Teduglutide
DB08899	1.0	-0.5725992900245622	Enzalutamide
DB08897	1.0	-0.5725992900245622	Aclidinium
DB08896	1.0	-0.5725992900245622	Regorafenib
DB08894	1.0	-0.5725992900245622	Peginesatide
DB08908	1.0	-0.5725992900245622	Dimethyl fumarate
DB09088	1.0	-0.5725992900245622	Amylocaine
DB09091	1.0	-0.5725992900245622	Tixocortol
DB09095	1.0	-0.5725992900245622	Difluocortolone
DB09270	1.0	-0.5725992900245622	Ubidecarenone
DB09266	1.0	-0.5725992900245622	Technetium Tc-99m tilmanocept
DB09265	1.0	-0.5725992900245622	Lixisenatide
DB09262	1.0	-0.5725992900245622	Imidafenacin
DB09258	1.0	-0.5725992900245622	Bemiparin
DB09257	1.0	-0.5725992900245622	Gimeracil
DB09256	1.0	-0.5725992900245622	Tegafur
DB09245	1.0	-0.5725992900245622	Toloxatone
DB09244	1.0	-0.5725992900245622	Pirlindole
DB09242	1.0	-0.5725992900245622	Moxonidine
DB09239	1.0	-0.5725992900245622	Niguldipine
DB09236	1.0	-0.5725992900245622	Lacidipine
DB09230	1.0	-0.5725992900245622	Azelnidipine
DB09227	1.0	-0.5725992900245622	Barnidipine
DB09224	1.0	-0.5725992900245622	Melperone
DB09272	1.0	-0.5725992900245622	Eluxadoline
DB09279	1.0	-0.5725992900245622	Fimasartan
DB09280	1.0	-0.5725992900245622	Lumacaftor
DB09283	1.0	-0.5725992900245622	Trapidil
DB09330	1.0	-0.5725992900245622	Osimertinib
DB09329	1.0	-0.5725992900245622	Antihemophilic factor (recombinant), PEGylated
DB09327	1.0	-0.5725992900245622	Tegafur-uracil
DB09318	1.0	-0.5725992900245622	Synthetic Conjugated Estrogens, B
DB09317	1.0	-0.5725992900245622	Synthetic Conjugated Estrogens, A
DB09304	1.0	-0.5725992900245622	Setiptiline
DB09303	1.0	-0.5725992900245622	Evolocumab
DB09223	1.0	-0.5725992900245622	Blonanserin
DB09302	1.0	-0.5725992900245622	Alirocumab
DB09300	1.0	-0.5725992900245622	Butylscopolamine
DB09292	1.0	-0.5725992900245622	Sacubitril
DB09291	1.0	-0.5725992900245622	Rolapitant
DB09290	1.0	-0.5725992900245622	Ramosetron
DB09289	1.0	-0.5725992900245622	Tianeptine
DB09286	1.0	-0.5725992900245622	Pipamperone
DB09285	1.0	-0.5725992900245622	Morniflumate
DB09301	1.0	-0.5725992900245622	Chondroitin sulfate
DB09217	1.0	-0.5725992900245622	Firocoxib
DB09216	1.0	-0.5725992900245622	Tolfenamic acid
DB09215	1.0	-0.5725992900245622	Droxicam
DB09126	1.0	-0.5725992900245622	Chorionic Gonadotropin (Human)
DB09124	1.0	-0.5725992900245622	Medrogestone
DB09123	1.0	-0.5725992900245622	Dienogest
DB09122	1.0	-0.5725992900245622	Peginterferon beta-1a
DB09121	1.0	-0.5725992900245622	Aurothioglucose
DB09120	1.0	-0.5725992900245622	Zucapsaicin
DB09119	1.0	-0.5725992900245622	Eslicarbazepine acetate
DB09128	1.0	-0.5725992900245622	Brexpiprazole
DB09116	1.0	-0.5725992900245622	Calcium carbimide
DB09109	1.0	-0.5725992900245622	Turoctocog alfa
DB09108	1.0	-0.5725992900245622	Simoctocog alfa
DB09107	1.0	-0.5725992900245622	Methoxy polyethylene glycol-epoetin beta
DB09103	1.0	-0.5725992900245622	Ancestim
DB09099	1.0	-0.5725992900245622	Somatostatin
