# Reference distribution mean: 1.187870896038214 and standard deviation: 0.9373678057811813
# Threshold: 0.68
# 3.83% of reference distribution below threshold, 11.81% of distances distribution below threshold
DrugBank_ID	Distance	Proximity	DrugBank_Name
DB05246	1.0	-0.20042388364474142	Methsuximide
DB05243	1.0	-0.20042388364474142	XL019
DB05239	1.0	-0.20042388364474142	Cobimetinib
DB05234	1.0	-0.20042388364474142	LGD2941
DB05233	1.0	-0.20042388364474142	AP1081
DB05229	1.0	-0.20042388364474142	Beraprost
DB05265	1.0	-0.20042388364474142	Ecabet
DB05337	1.0	-0.20042388364474142	SOT-107
DB05266	1.0	-0.20042388364474142	Ibudilast
DB05289	1.0	-0.20042388364474142	Tarenflurbil
DB05327	1.0	-0.20042388364474142	Ranirestat
DB05319	1.0	-0.20042388364474142	Oportuzumab monatox
DB05317	1.0	-0.20042388364474142	TAK-475
DB05311	1.0	-0.20042388364474142	Ecallantide
DB05309	1.0	-0.20042388364474142	TP-508
DB05308	1.0	-0.20042388364474142	ANX-510
DB05305	1.0	-0.20042388364474142	Cintredekin besudotox
DB05304	1.0	-0.20042388364474142	Girentuximab
DB05303	1.0	-0.20042388364474142	OMS-103HP
DB05299	1.0	-0.20042388364474142	Keyhole limpet hemocyanin
DB05298	1.0	-0.20042388364474142	Tetomilast
DB05297	1.0	-0.20042388364474142	Paclitaxel docosahexaenoic acid
DB05295	1.0	-0.20042388364474142	Eldecalcitol
DB05294	1.0	-0.20042388364474142	Vandetanib
DB05290	1.0	-0.20042388364474142	SPP 301
DB05268	1.0	-0.20042388364474142	iCo-007
DB06354	1.0	-0.20042388364474142	Tezampanel
DB05446	1.0	-0.20042388364474142	LJP 1082
DB05448	1.0	-0.20042388364474142	PX-12
DB05668	1.0	-0.20042388364474142	Palifosfamide
DB05667	1.0	-0.20042388364474142	Levoketoconazole
DB05662	1.0	-0.20042388364474142	NP-50301
DB05642	1.0	-0.20042388364474142	DDP-225
DB05630	1.0	-0.20042388364474142	Sodium stibogluconate
DB05624	1.0	-0.20042388364474142	Teverelix
DB05607	1.0	-0.20042388364474142	PRX-08066
DB05595	1.0	-0.20042388364474142	Farletuzumab
DB05590	1.0	-0.20042388364474142	Bedoradrine
DB05578	1.0	-0.20042388364474142	Ramucirumab
DB05562	1.0	-0.20042388364474142	Naluzotan
DB05559	1.0	-0.20042388364474142	NF-kappaB Decoy
DB05553	1.0	-0.20042388364474142	Regrelor
DB05552	1.0	-0.20042388364474142	TG100-115
DB05542	1.0	-0.20042388364474142	Naronapride
DB05675	1.0	-0.20042388364474142	EP-2104R
DB05533	1.0	-0.20042388364474142	QR-333
DB05676	1.0	-0.20042388364474142	Apremilast
DB05688	1.0	-0.20042388364474142	CRx-119
DB05771	1.0	-0.20042388364474142	LLL-3348
DB05758	1.0	-0.20042388364474142	CYT007-TNFQb
DB05752	1.0	-0.20042388364474142	ALKS 27
DB05749	1.0	-0.20042388364474142	MPI-674
DB05744	1.0	-0.20042388364474142	CRx-139
DB05739	1.0	-0.20042388364474142	CYT006-AngQb
DB05737	1.0	-0.20042388364474142	Varespladib methyl
DB05736	1.0	-0.20042388364474142	MIV-701
DB05714	1.0	-0.20042388364474142	Flovagatran
DB05713	1.0	-0.20042388364474142	LY-517717
DB05710	1.0	-0.20042388364474142	Gantacurium
DB05708	1.0	-0.20042388364474142	GTS-21
DB05706	1.0	-0.20042388364474142	13-deoxydoxorubicin
DB05697	1.0	-0.20042388364474142	Trabedersen
DB05695	1.0	-0.20042388364474142	NPS-2143
DB05679	1.0	-0.20042388364474142	Ustekinumab
DB05447	1.0	-0.20042388364474142	AVI-4557
DB05532	1.0	-0.20042388364474142	BMS-488043
DB05524	1.0	-0.20042388364474142	Pelitinib
DB05471	1.0	-0.20042388364474142	SGN-30
DB05469	1.0	-0.20042388364474142	R450
DB05468	1.0	-0.20042388364474142	R411
DB05467	1.0	-0.20042388364474142	R667
DB05466	1.0	-0.20042388364474142	R673
DB05465	1.0	-0.20042388364474142	Tandutinib
DB05464	1.0	-0.20042388364474142	NOX-700
DB05463	1.0	-0.20042388364474142	ISS-1018
DB05460	1.0	-0.20042388364474142	Ezatiostat
DB05459	1.0	-0.20042388364474142	Briakinumab
DB05457	1.0	-0.20042388364474142	OSI-7904L
DB05455	1.0	-0.20042388364474142	SR 121463
DB05452	1.0	-0.20042388364474142	PH-284
DB05451	1.0	-0.20042388364474142	P54
DB05449	1.0	-0.20042388364474142	FM-VP4
DB05472	1.0	-0.20042388364474142	Human interferon omega-1
DB05530	1.0	-0.20042388364474142	CPG 10101
DB05475	1.0	-0.20042388364474142	Golotimod
DB05478	1.0	-0.20042388364474142	Pradefovir mesylate
DB05518	1.0	-0.20042388364474142	Managlinat dialanetil
DB05514	1.0	-0.20042388364474142	Cobiprostone
DB05513	1.0	-0.20042388364474142	Atiprimod
DB05511	1.0	-0.20042388364474142	Piclidenoson
DB05509	1.0	-0.20042388364474142	LI-301
DB05506	1.0	-0.20042388364474142	ISIS 113715
DB05505	1.0	-0.20042388364474142	NM-702
DB05501	1.0	-0.20042388364474142	AMD-070
DB05495	1.0	-0.20042388364474142	PG-530742
DB05494	1.0	-0.20042388364474142	Elacytarabine
DB05488	1.0	-0.20042388364474142	Technetium Tc-99m ciprofloxacin
DB05487	1.0	-0.20042388364474142	Custirsen
DB05484	1.0	-0.20042388364474142	MDX-018
DB05482	1.0	-0.20042388364474142	7-ethyl-10-hydroxycamptothecin
DB05479	1.0	-0.20042388364474142	CZEN 002
DB05476	1.0	-0.20042388364474142	WX-UK1
DB07054	1.0	-0.20042388364474142	(2R)-1-(DIMETHYLAMINO)-3-{4-[(6-{[2-FLUORO-5-(TRIFLUOROMETHYL)PHENYL]AMINO}PYRIMIDIN-4-YL)AMINO]PHENOXY}PROPAN-2-OL
DB06356	1.0	-0.20042388364474142	TRC093
DB06360	1.0	-0.20042388364474142	Lucatumumab
DB06905	1.0	-0.20042388364474142	(2S,3S,4E,6E,8S,9S)-3-amino-9-methoxy-2,6,8-trimethyl-10-phenyldeca-4,6-dienoic acid
DB06902	1.0	-0.20042388364474142	p-Cumylphenol
DB06900	1.0	-0.20042388364474142	1-[4-(hydroxymethyl)phenyl]guanidine
DB06899	1.0	-0.20042388364474142	N-{2-[6-(2,4-DIAMINO-6-ETHYLPYRIMIDIN-5-YL)-2,2-DIMETHYL-3-OXO-2,3-DIHYDRO-4H-1,4-BENZOTHIAZIN-4-YL]ETHYL}ACETAMIDE
DB06898	1.0	-0.20042388364474142	4-(2-amino-1-methyl-1H-imidazo[4,5-b]pyridin-6-yl)phenol
DB06897	1.0	-0.20042388364474142	3-[3-chloro-5-(5-{[(1S)-1-phenylethyl]amino}isoxazolo[5,4-c]pyridin-3-yl)phenyl]propan-1-ol
DB06909	1.0	-0.20042388364474142	1-ethyl-N-(phenylmethyl)-4-(tetrahydro-2H-pyran-4-ylamino)-1H-pyrazolo[3,4-b]pyridine-5-carboxamide
DB06896	1.0	-0.20042388364474142	1-(4-fluorophenyl)-N-[3-fluoro-4-(1H-pyrrolo[2,3-b]pyridin-4-yloxy)phenyl]-2-oxo-1,2-dihydropyridine-3-carboxamide
DB06891	1.0	-0.20042388364474142	5-{[(4-AMINO-3-CHLORO-5-FLUOROPHENYL)SULFONYL]AMINO}-1,3,4-THIADIAZOLE-2-SULFONAMIDE
DB06888	1.0	-0.20042388364474142	(13R,15S)-13-METHYL-16-OXA-8,9,12,22,24-PENTAAZAHEXACYCLO[15.6.2.16,9.1,12,15.0,2,7.0,21,25]HEPTACOSA-1(24),2,4,6,17(25),18,20-HEPTAENE-23,26-DIONE
DB06887	1.0	-0.20042388364474142	[(3S)-3-(Methylcarbamoyl)-2-{[(2-methyl-2-propanyl)oxy]carbonyl}-1,2,3,4-tetrahydro-7-isoquinolinyl]sulfamic acid
DB06884	1.0	-0.20042388364474142	4-HYDROXY-N'-(4-ISOPROPYLBENZYL)BENZOHYDRAZIDE
DB06883	1.0	-0.20042388364474142	1-[1-(3-aminophenyl)-3-tert-butyl-1H-pyrazol-5-yl]-3-phenylurea
DB06882	1.0	-0.20042388364474142	1-[1-(3-aminophenyl)-3-tert-butyl-1H-pyrazol-5-yl]-3-naphthalen-1-ylurea
DB06892	1.0	-0.20042388364474142	(5S)-4,5-difluoro-6-[(2-fluoro-4-iodophenyl)imino]-N-(2-hydroxyethoxy)cyclohexa-1,3-diene-1-carboxamide
DB06911	1.0	-0.20042388364474142	D-leucyl-N-(3-chlorobenzyl)-L-prolinamide
DB06912	1.0	-0.20042388364474142	UNDECA-3,7-DIENE-1,3,7,11-TETRACARBALDEHYDE
DB06914	1.0	-0.20042388364474142	1-({2-[2-(4-CHLOROPHENYL)ETHYL]-1,3-DIOXOLAN-2-YL}METHYL)-1H-IMIDAZOLE
DB06937	1.0	-0.20042388364474142	4-(6-HYDROXY-BENZO[D]ISOXAZOL-3-YL)BENZENE-1,3-DIOL
DB06936	1.0	-0.20042388364474142	N-(4-carbamimidoylbenzyl)-1-(4-methylpentanoyl)-L-prolinamide
DB06932	1.0	-0.20042388364474142	10,11-dimethoxy-4-methyldibenzo[c,f]-2,7-naphthyridine-3,6-diamine
DB06931	1.0	-0.20042388364474142	(1-HYDROXYNONANE-1,1-DIYL)BIS(PHOSPHONIC ACID)
DB06930	1.0	-0.20042388364474142	N-[amino(imino)methyl]-2-(2,5-diphenyl-1H-pyrrol-1-yl)acetamide
DB06929	1.0	-0.20042388364474142	1-butanoyl-N-(4-carbamimidoylbenzyl)-L-prolinamide
DB06928	1.0	-0.20042388364474142	(2S)-2-{[HYDROXY(4-IODOBENZYL)PHOSPHORYL]METHYL}PENTANEDIOIC ACID
DB06927	1.0	-0.20042388364474142	[5-HYDROXY-2-(4-HYDROXYPHENYL)-1-BENZOFURAN-7-YL]ACETONITRILE
DB06925	1.0	-0.20042388364474142	3-(2-AMINOQUINAZOLIN-6-YL)-4-METHYL-N-[3-(TRIFLUOROMETHYL)PHENYL]BENZAMIDE
DB06923	1.0	-0.20042388364474142	2-(3-METHYLPHENYL)-1H-INDOLE-5-CARBOXIMIDAMIDE
DB06920	1.0	-0.20042388364474142	Eribaxaban
DB06919	1.0	-0.20042388364474142	D-phenylalanyl-N-(3-chlorobenzyl)-L-prolinamide
DB06918	1.0	-0.20042388364474142	2-(2-METHYLPHENYL)-1H-INDOLE-6-CARBOXIMIDAMIDE
DB06917	1.0	-0.20042388364474142	(4-fluorophenyl)(pyridin-4-yl)methanone
DB06916	1.0	-0.20042388364474142	N-[2-(1,3-BENZODIOXOL-5-YL)ETHYL]-1-[2-(1H-IMIDAZOL-1-YL)-6-METHYLPYRIMIDIN-4-YL]-D-PROLINAMIDE
DB06880	1.0	-0.20042388364474142	(1S)-2-[(2S,5R)-2-(AMINOMETHYL)-5-PROP-1-YN-1-YLPYRROLIDIN-1-YL]-1-CYCLOPENTYL-2-OXOETHANAMINE
DB06879	1.0	-0.20042388364474142	5-(4'-AMINO-1'-ETHYL-5',8'-DIFLUORO-1'H-SPIRO[PIPERIDINE-4,2'-QUINAZOLINE]-1-YLCARBONYL)PICOLINONITRILE
DB06878	1.0	-0.20042388364474142	1-[(2R)-2-aminobutanoyl]-N-(3-chlorobenzyl)-L-prolinamide
DB06877	1.0	-0.20042388364474142	N,N-DIMETHYL-4-(4-PHENYL-1H-PYRAZOL-3-YL)-1H-PYRROLE-2-CARBOXAMIDE
DB06849	1.0	-0.20042388364474142	1-[1'-(3-phenylacryloyl)spiro[1-benzofuran-3,4'-piperidin]-5-yl]methanamine
DB06848	1.0	-0.20042388364474142	1-(1'-{[3-(methylsulfanyl)-2-benzothiophen-1-yl]carbonyl}spiro[1-benzofuran-3,4'-piperidin]-5-yl)methanamine
DB06845	1.0	-0.20042388364474142	(S)-N-(4-carbamimidoylbenzyl)-1-(2-(cyclopentylamino)ethanoyl)pyrrolidine-2-carboxamide
DB06844	1.0	-0.20042388364474142	4-[(7-OXO-7H-THIAZOLO[5,4-E]INDOL-8-YLMETHYL)-AMINO]-N-PYRIDIN-2-YL-BENZENESULFONAMIDE
DB06842	1.0	-0.20042388364474142	(4R)-4-(3-butoxy-4-methoxybenzyl)imidazolidin-2-one
DB06841	1.0	-0.20042388364474142	[(2R)-1-[(2S)-2-[[(2S,3S)-1-Chloro-6-(diaminomethylideneamino)-2-hydroxyhexan-3-yl]carbamoyl]pyrrolidin-1-yl]-1-oxo-3-phenylpropan-2-yl]azanium
DB06840	1.0	-0.20042388364474142	diethyl [(1R)-1,5-diaminopentyl]boronate
DB07715	1.0	-0.20042388364474142	Emodin
DB06837	1.0	-0.20042388364474142	(2R)-N~4~-hydroxy-2-(3-hydroxybenzyl)-N~1~-[(1S,2R)-2-hydroxy-2,3-dihydro-1H-inden-1-yl]butanediamide
DB06834	1.0	-0.20042388364474142	N-(2-hydroxy-1,1-dimethylethyl)-1-methyl-3-(1H-pyrrolo[2,3-b]pyridin-2-yl)-1H-indole-5-carboxamide
DB06833	1.0	-0.20042388364474142	1-CYCLOHEXYL-N-{[1-(4-METHYLPHENYL)-1H-INDOL-3-YL]METHYL}METHANAMINE
DB06832	1.0	-0.20042388364474142	Prinaberel
DB06831	1.0	-0.20042388364474142	2-((9H-PURIN-6-YLTHIO)METHYL)-5-CHLORO-3-(2-METHOXYPHENYL)QUINAZOLIN-4(3H)-ONE
DB06830	1.0	-0.20042388364474142	(1-HYDROXYHEPTANE-1,1-DIYL)BIS(PHOSPHONIC ACID)
DB06829	1.0	-0.20042388364474142	4-BROMO-3-(CARBOXYMETHOXY)-5-[3-(CYCLOHEXYLAMINO)PHENYL]THIOPHENE-2-CARBOXYLIC ACID
DB06850	1.0	-0.20042388364474142	(S)-N-(4-carbamimidoylbenzyl)-1-(2-(cyclohexylamino)ethanoyl)pyrrolidine-2-carboxamide
DB06938	1.0	-0.20042388364474142	4-[[2-[[4-chloro-3-(trifluoromethyl)phenyl]amino]-3H-benzimidazol-5-yl]oxy]-N-methyl-pyridine-2-carboxamide
DB06851	1.0	-0.20042388364474142	N-(pyridin-3-ylmethyl)aniline
DB06853	1.0	-0.20042388364474142	N-cycloheptylglycyl-N-(4-carbamimidoylbenzyl)-L-prolinamide
DB06876	1.0	-0.20042388364474142	N-{5-[4-(4-METHYLPIPERAZIN-1-YL)PHENYL]-1H-PYRROLO[2,3-B]PYRIDIN-3-YL}NICOTINAMIDE
DB06875	1.0	-0.20042388364474142	ERB-196
DB06871	1.0	-0.20042388364474142	17-METHYL-17-ALPHA-DIHYDROEQUILENIN
DB06870	1.0	-0.20042388364474142	Tetrahydrogestrinone
DB06869	1.0	-0.20042388364474142	1-[2-AMINO-2-CYCLOHEXYL-ACETYL]-PYRROLIDINE-3-CARBOXYLIC ACID 5-CHLORO-2-(2-ETHYLCARBAMOYL-ETHOXY)-BENZYLAMIDE
DB06868	1.0	-0.20042388364474142	N-(3-chlorobenzyl)-1-(4-methylpentanoyl)-L-prolinamide
DB06867	1.0	-0.20042388364474142	3,6,9,12,15,18-HEXAOXAICOSANE
DB06866	1.0	-0.20042388364474142	6-CARBAMIMIDOYL-2-[2-HYDROXY-5-(3-METHOXY-PHENYL)-INDAN-1-YL]-HEXANOIC ACID
DB06865	1.0	-0.20042388364474142	6-CARBAMIMIDOYL-2-[2-HYDROXY-6-(4-HYDROXY-PHENYL)-INDAN-1-YL]-HEXANOIC ACID
DB06861	1.0	-0.20042388364474142	6-(2-HYDROXY-CYCLOPENTYL)-7-OXO-HEPTANAMIDINE
DB06859	1.0	-0.20042388364474142	N-ALLYL-5-AMIDINOAMINOOXY-PROPYLOXY-3-CHLORO-N-CYCLOPENTYLBENZAMIDE
DB06858	1.0	-0.20042388364474142	N-cyclooctylglycyl-N-(4-carbamimidoylbenzyl)-L-prolinamide
DB06857	1.0	-0.20042388364474142	N-(4-CARBAMIMIDOYL-3-CHORO-PHENYL)-2-HYDROXY-3-IODO-5-METHYL-BENZAMIDE
DB06856	1.0	-0.20042388364474142	6-FLUORO-2-[2-HYDROXY-3-(2-METHYL-CYCLOHEXYLOXY)-PHENYL]-1H-INDOLE-5-CARBOXAMIDINE
DB06855	1.0	-0.20042388364474142	6-fluoro-2-(2-hydroxy-3-isobutoxy-phenyl)-1H-benzoimidazole-5-carboxamidine
DB06852	1.0	-0.20042388364474142	CHIR-124
DB06939	1.0	-0.20042388364474142	N-(TRANS-4-{(1S,2S)-2-AMINO-3-[(3S)-3-FLUOROPYRROLIDIN-1-YL]-1-METHYL-3-OXOPROPYL}CYCLOHEXYL)-N-METHYLACETAMIDE
DB06940	1.0	-0.20042388364474142	N-ethyl-4-{[5-(methoxycarbamoyl)-2-methylphenyl]amino}-5-methylpyrrolo[2,1-f][1,2,4]triazine-6-carboxamide
DB06941	1.0	-0.20042388364474142	(Z)-2-[2-(4-methylpiperazin-1-yl)benzyl]diazenecarbothioamide
DB07023	1.0	-0.20042388364474142	(1R)-2-[(Diaminomethylene)amino]-1-{4-[(4R)-4-(hydroxymethyl)-1,3,2-dioxaborolan-2-yl]phenyl}ethyl nicotinate
DB07022	1.0	-0.20042388364474142	3-Hydroxypropyl 3-[(7-carbamimidoyl-1-naphthyl)carbamoyl]benzenesulfonate
DB07021	1.0	-0.20042388364474142	(7R,8R)-8-(2,4,5-trifluorophenyl)-6,7,8,9-tetrahydroimidazo[1,2-a:4,5-c']dipyridin-7-amine
DB07019	1.0	-0.20042388364474142	N-[(5R,14R)-5-AMINO-5,14-DIMETHYL-4-OXO-3-OXA-18-AZATRICYCLO[15.3.1.1~7,11~]DOCOSA-1(21),7(22),8,10,17,19-HEXAEN-19-YL]-N-METHYLMETHANESULFONAMIDE
DB07017	1.0	-0.20042388364474142	(5S)-2-{[(1S)-1-(4-Fluorophenyl)ethyl]amino}-5-(2-hydroxy-2-propanyl)-5-methyl-1,3-thiazol-4(5H)-one
DB07016	1.0	-0.20042388364474142	(3R)-8-(dioxidosulfanyl)-3-methyl-1,2,3,4-tetrahydroquinoline
DB07015	1.0	-0.20042388364474142	(3R,4R)-4-(pyrrolidin-1-ylcarbonyl)-1-(quinoxalin-2-ylcarbonyl)pyrrolidin-3-amine
DB07014	1.0	-0.20042388364474142	2-(1,3-benzodioxol-5-yl)-5-[(3-fluoro-4-methoxybenzyl)sulfanyl]-1,3,4-oxadiazole
DB07013	1.0	-0.20042388364474142	TERT-BUTYL 4-({[4-(BUT-2-YN-1-YLAMINO)PHENYL]SULFONYL}METHYL)-4-[(HYDROXYAMINO)CARBONYL]PIPERIDINE-1-CARBOXYLATE
DB07011	1.0	-0.20042388364474142	(3S)-1-(1,3-BENZODIOXOL-5-YLMETHYL)-3-[4-(1H-IMIDAZOL-1-YL)PHENOXY]PIPERIDINE
DB07009	1.0	-0.20042388364474142	2-(5-HYDROXY-NAPHTHALEN-1-YL)-1,3-BENZOOXAZOL-6-OL
DB07008	1.0	-0.20042388364474142	4-(1,3-BENZODIOXOL-5-YLOXY)-2-[4-(1H-IMIDAZOL-1-YL)PHENOXY]PYRIMIDINE
DB07007	1.0	-0.20042388364474142	(3R)-3-[(1,2,3,4-tetrahydroisoquinolin-7-yloxy)methyl]-2,3-dihydrothieno[2,3-f][1,4]oxazepin-5-amine
DB07006	1.0	-0.20042388364474142	9-HYDROXY-6-(3-HYDROXYPROPYL)-4-(2-METHOXYPHENYL)PYRROLO[3,4-C]CARBAZOLE-1,3(2H,6H)-DIONE
DB07005	1.0	-0.20042388364474142	D-phenylalanyl-N-{4-[amino(iminio)methyl]benzyl}-L-prolinamide
DB07024	1.0	-0.20042388364474142	2-(3,4-DIHYDROXYPHENYL)-8-(1,1-DIOXIDOISOTHIAZOLIDIN-2-YL)-3-HYDROXY-6-METHYL-4H-CHROMEN-4-ONE
DB07004	1.0	-0.20042388364474142	2-[(5-hex-1-yn-1-ylfuran-2-yl)carbonyl]-N-methylhydrazinecarbothioamide
DB07025	1.0	-0.20042388364474142	3-(5-{[4-(AMINOMETHYL)PIPERIDIN-1-YL]METHYL}-1H-INDOL-2-YL)QUINOLIN-2(1H)-ONE
DB07028	1.0	-0.20042388364474142	(2-{[(4-BROMO-2-FLUOROBENZYL)AMINO]CARBONYL}-5-CHLOROPHENOXY)ACETIC ACID
DB07050	1.0	-0.20042388364474142	5-[(phenylsulfonyl)amino]-1,3,4-thiadiazole-2-sulfonamide
DB07049	1.0	-0.20042388364474142	(2R)-1-[(4-tert-butylphenyl)sulfonyl]-2-methyl-4-(4-nitrophenyl)piperazine
DB07048	1.0	-0.20042388364474142	N-[(2R)-5-(aminosulfonyl)-2,3-dihydro-1H-inden-2-yl]-2-propylpentanamide
DB07046	1.0	-0.20042388364474142	2-[(2-chloro-4-iodophenyl)amino]-N-{[(2R)-2,3-dihydroxypropyl]oxy}-3,4-difluorobenzamide
DB07045	1.0	-0.20042388364474142	(2R,3R,4S,5R)-2-[6-amino-8-[(3,4-dichlorophenyl)methylamino]purin-9-yl]-5-(hydroxymethyl)oxolane-3,4-diol
DB07039	1.0	-0.20042388364474142	(2S)-N-(4-cyano-3-iodophenyl)-3-(4-cyanophenoxy)-2-hydroxy-2-methylpropanamide
DB07038	1.0	-0.20042388364474142	2-(cyclohexylamino)benzoic acid
DB07037	1.0	-0.20042388364474142	(2S)-1-AMINO-3-[(5-NITROQUINOLIN-8-YL)AMINO]PROPAN-2-OL
DB07036	1.0	-0.20042388364474142	(3aS,4R,9bR)-2,2-difluoro-4-(4-hydroxyphenyl)-6-(methoxymethyl)-1,2,3,3a,4,9b-hexahydrocyclopenta[c]chromen-8-ol
DB07034	1.0	-0.20042388364474142	2,2'-{[9-(HYDROXYIMINO)-9H-FLUORENE-2,7-DIYL]BIS(OXY)}DIACETIC ACID
DB07033	1.0	-0.20042388364474142	5-HYDROXY-3-[(1R)-1-(1H-PYRROL-2-YL)ETHYL]-2H-INDOL-2-ONE
DB07032	1.0	-0.20042388364474142	2-(4-HYDROXY-PHENYL)BENZOFURAN-5-OL
DB07031	1.0	-0.20042388364474142	3-Fluoro-4-{[(2R)-2-hydroxy-2-(5,5,8,8-tetramethyl-5,6,7,8-tetrahydro-2-naphthalenyl)acetyl]amino}benzoic acid
DB07030	1.0	-0.20042388364474142	(5-CHLORO-2-{[(3-NITROBENZYL)AMINO]CARBONYL}PHENOXY)ACETIC ACID
DB07029	1.0	-0.20042388364474142	4-(1,3-BENZODIOXOL-5-YLOXY)-2-[4-(1H-IMIDAZOL-1-YL)PHENOXY]-6-METHYLPYRIMIDINE
DB07027	1.0	-0.20042388364474142	D-phenylalanyl-N-(3-fluorobenzyl)-L-prolinamide
DB06828	1.0	-0.20042388364474142	5-[2-(1H-pyrrol-1-yl)ethoxy]-1H-indole
DB07003	1.0	-0.20042388364474142	(2S)-2-methyl-2,3-dihydrothieno[2,3-f][1,4]oxazepin-5-amine
DB07001	1.0	-0.20042388364474142	(3S,5E)-3-propyl-3,4-dihydrothieno[2,3-f][1,4]oxazepin-5(2H)-imine
DB06972	1.0	-0.20042388364474142	7A-[(4-cyanophenyl)methyl]-6-(3,5-dichlorophenyl)-5-oxo-2,3,5,7A-tetrahydro-1H-pyrrolo[1,2-A]pyrrole-7-carbonitrile
DB06971	1.0	-0.20042388364474142	N-{2-[(4'-CYANO-1,1'-BIPHENYL-4-YL)OXY]ETHYL}-N'-HYDROXY-N-METHYLUREA
DB06967	1.0	-0.20042388364474142	6-ETHYL-5-[9-(3-METHOXYPROPYL)-9H-CARBAZOL-2-YL]PYRIMIDINE-2,4-DIAMINE
DB06963	1.0	-0.20042388364474142	3-[3-(3-methyl-6-{[(1S)-1-phenylethyl]amino}-1H-pyrazolo[4,3-c]pyridin-1-yl)phenyl]propanamide
DB06962	1.0	-0.20042388364474142	JNJ-27390467
DB06959	1.0	-0.20042388364474142	(2S)-1-(3H-Indol-3-yl)-3-{[5-(6-isoquinolinyl)-3-pyridinyl]oxy}-2-propanamine
DB06954	1.0	-0.20042388364474142	2-(cycloheptylmethyl)-1,1-dioxido-1-benzothiophen-6-yl sulfamate
DB06953	1.0	-0.20042388364474142	2-CHLORO-5-(3-CHLORO-PHENYL)-6-[(4-CYANO-PHENYL)-(3-METHYL-3H-IMIDAZOL-4-YL)- METHOXYMETHYL]-NICOTINONITRILE
DB06951	1.0	-0.20042388364474142	(3R)-3-ethyl-N-[(4-methylphenyl)sulfonyl]-L-aspartic acid
DB06948	1.0	-0.20042388364474142	2-ANILINO-6-CYCLOHEXYLMETHOXYPURINE
DB06947	1.0	-0.20042388364474142	1-[(2R)-2-aminobutanoyl]-N-(4-carbamimidoylbenzyl)-L-prolinamide
DB06945	1.0	-0.20042388364474142	N-hydroxy-4-({4-[4-(trifluoromethyl)phenoxy]phenyl}sulfonyl)tetrahydro-2H-pyran-4-carboxamide
DB06944	1.0	-0.20042388364474142	N-(3-cyclopropyl-1H-pyrazol-5-yl)-2-(2-naphthyl)acetamide
DB06943	1.0	-0.20042388364474142	(3S)-1-{[4-(but-2-yn-1-yloxy)phenyl]sulfonyl}pyrrolidine-3-thiol
DB06942	1.0	-0.20042388364474142	N-(4-carbamimidoylbenzyl)-1-(3-phenylpropanoyl)-L-prolinamide
DB06973	1.0	-0.20042388364474142	Bisphenol A
DB07002	1.0	-0.20042388364474142	4-({4-[(4-methoxypyridin-2-yl)amino]piperidin-1-yl}carbonyl)benzonitrile
DB06976	1.0	-0.20042388364474142	1-(5-OXO-2,3,5,9B-TETRAHYDRO-1H-PYRROLO[2,1-A]ISOINDOL-9-YL)-3-(5-PYRROLIDIN-2-YL-1H-PYRAZOL-3-YL)-UREA
DB06980	1.0	-0.20042388364474142	(2S)-2-(1H-indol-3-yl)hexanoic acid
DB07000	1.0	-0.20042388364474142	N-{2,4-difluoro-3-[(5-pyridin-3-yl-1H-pyrrolo[2,3-b]pyridin-3-yl)carbonyl]phenyl}ethanesulfonamide
DB06999	1.0	-0.20042388364474142	PLX-4720
DB06997	1.0	-0.20042388364474142	2-(4-fluorophenyl)-N-{[3-fluoro-4-(1H-pyrrolo[2,3-b]pyridin-4-yloxy)phenyl]carbamoyl}acetamide
DB06996	1.0	-0.20042388364474142	D-leucyl-N-(4-carbamimidoylbenzyl)-L-prolinamide
DB06995	1.0	-0.20042388364474142	N-({4-[(2-aminopyridin-4-yl)oxy]-3-fluorophenyl}carbamoyl)-2-(4-fluorophenyl)acetamide
DB06994	1.0	-0.20042388364474142	(2S,3S)-3-{3-[2-chloro-4-(methylsulfonyl)phenyl]-1,2,4-oxadiazol-5-yl}-1-cyclopentylidene-4-cyclopropyl-1-fluorobutan-2-amine
DB06993	1.0	-0.20042388364474142	(2S,3S)-4-cyclopropyl-3-{(3R,5R)-3-[2-fluoro-4-(methylsulfonyl)phenyl]-1,2,4-oxadiazolidin-5-yl}-1-[(3S)-3-fluoropyrrolidin-1-yl]-1-oxobutan-2-amine
DB06992	1.0	-0.20042388364474142	(3,3-dimethylpiperidin-1-yl)(6-(3-fluoro-4-methylphenyl)pyridin-2-yl)methanone
DB06991	1.0	-0.20042388364474142	N-[2-methyl-5-(methylcarbamoyl)phenyl]-2-{[(1R)-1-methylpropyl]amino}-1,3-thiazole-5-carboxamide
DB06990	1.0	-0.20042388364474142	4-[(1E,7E)-8-(2,6-DIOXO-1,2,3,6-TETRAHYDROPYRIMIDIN-4-YL)-3,6-DIOXA-2,7-DIAZAOCTA-1,7-DIEN-1-YL]BENZOIC ACID
DB06989	1.0	-0.20042388364474142	{4-[2-BENZYL-3-METHOXY-2-(METHOXYCARBONYL)-3-OXOPROPYL]PHENYL}SULFAMIC ACID
DB06986	1.0	-0.20042388364474142	2-CHLORO-N-[(1R,2R)-1-HYDROXY-2,3-DIHYDRO-1H-INDEN-2-YL]-6H-THIENO[2,3-B]PYRROLE-5-CARBOXAMIDE
